amount,article,points,vehicleClass,CASE_ID
23.0,7,0,A,S157616
23.0,7,0,A,S157617
23.0,7,0,A,S157618
38.0,7,0,A,S157619
38.0,7,0,A,S157622
23.0,7,0,A,S157623
23.0,7,0,A,S157629
78.0,158,2,A,S157630
38.0,157,0,A,S157631
23.0,7,0,A,S157632
38.0,7,0,A,S157634
38.0,7,0,A,S157636
39.0,157,0,A,S157638
39.0,158,0,A,S157639
39.0,158,0,A,S157640
24.0,7,0,A,S157641
80.0,158,0,A,S157643
39.0,7,0,A,S157647
80.0,158,0,A,S157649
38.0,157,0,A,S157653
78.0,158,0,A,S157654
38.0,157,0,A,S157655
78.0,158,0,A,S157658
38.0,157,0,A,S157663
78.0,158,2,A,S157667
38.0,158,0,A,S157668
78.0,158,2,A,S157669
78.0,158,0,A,S157670
38.0,157,0,A,S157671
39.0,7,0,A,S157675
39.0,157,0,A,S157680
39.0,157,0,A,S157681
39.0,157,0,A,S157682
39.0,7,0,A,S157684
39.0,7,0,A,S157686
39.0,7,0,A,S157687
39.0,7,0,A,S157690
39.0,7,0,A,S157692
39.0,7,0,A,S157696
80.0,158,2,A,S157699
80.0,158,0,A,S157700
38.0,7,0,A,S157703
38.0,7,0,A,S157704
23.0,7,0,A,S157705
23.0,7,0,A,S157708
38.0,157,0,A,S157712
38.0,7,0,A,S157716
23.0,181,0,A,S157717
38.0,157,0,A,S157722
38.0,7,0,A,S157724
78.0,158,0,A,S157725
38.0,157,0,A,S157726
38.0,7,0,A,S157727
38.0,7,0,A,S157729
38.0,158,0,A,S157730
23.0,7,0,A,S157734
23.0,7,0,A,S157735
23.0,7,0,A,S157737
78.0,158,2,A,S157738
38.0,7,0,A,S157742
38.0,158,0,A,S157745
23.0,7,0,A,S157747
23.0,7,0,A,S157748
38.0,157,0,A,S157751
38.0,158,0,A,S157754
38.0,157,0,A,S157756
38.0,7,0,A,S157758
38.0,7,0,A,S157759
38.0,7,0,A,S157761
38.0,158,0,A,S157762
38.0,158,0,A,S157765
38.0,158,0,A,S157766
38.0,157,0,A,S157767
38.0,7,0,A,S157768
38.0,7,0,A,S157769
38.0,7,0,A,S157770
78.0,158,0,A,S157771
38.0,7,0,A,S157772
78.0,158,0,A,S157773
78.0,158,0,A,S157776
78.0,158,0,A,S157777
38.0,157,0,A,S157779
38.0,7,0,A,S157781
38.0,7,0,A,S157787
38.0,7,0,A,S157788
78.0,158,2,A,S157791
38.0,7,0,A,S157794
38.0,7,0,A,S157795
38.0,7,0,A,S157796
80.0,158,0,A,S157803
80.0,158,0,A,S157804
80.0,158,0,A,S157805
80.0,158,0,A,S157806
80.0,158,0,A,S157807
39.0,7,0,A,S157808
39.0,7,0,A,S157810
39.0,7,0,A,S157811
39.0,158,0,A,S157813
39.0,158,0,A,S157816
39.0,158,0,A,S157817
39.0,158,0,A,S157819
39.0,7,0,A,S157821
39.0,158,0,A,S157824
39.0,157,0,A,S157835
39.0,158,0,A,S157836
39.0,158,0,A,S157837
39.0,7,0,A,S157839
39.0,157,0,A,S157840
39.0,7,0,A,S157847
39.0,157,0,A,S157849
78.0,158,0,A,S157851
78.0,158,0,A,S157855
78.0,158,0,A,S157856
78.0,158,0,M,S157857
38.0,158,0,A,S157861
38.0,7,0,A,S157862
38.0,158,0,A,S157866
38.0,157,0,A,S157868
78.0,158,2,A,S157869
78.0,158,2,A,S157870
78.0,158,2,A,S157872
78.0,158,0,A,S157876
78.0,158,0,A,S157878
78.0,158,2,A,S157888
38.0,158,0,A,S157891
23.0,7,0,A,S157903
38.0,7,0,A,S157905
38.0,7,0,A,S157906
38.0,7,0,A,S157907
38.0,7,0,A,S157908
78.0,158,0,A,S157910
38.0,7,0,A,S157912
38.0,158,0,A,S157914
38.0,158,0,A,S157915
38.0,7,0,A,S157917
38.0,157,0,A,S157918
38.0,157,0,A,S157919
38.0,157,0,A,S157920
38.0,157,0,A,S157922
78.0,158,0,A,S157923
78.0,158,0,A,S157926
38.0,157,0,A,S157928
38.0,157,0,A,S157929
38.0,7,0,A,S157933
78.0,158,0,A,S157936
78.0,158,2,A,S157940
78.0,158,0,A,S157941
150.0,146,6,A,S157943
38.0,157,0,A,S157944
38.0,7,0,A,S157947
78.0,158,0,A,S157951
38.0,158,0,C,S157956
38.0,158,0,A,S157957
38.0,158,0,A,S157958
38.0,158,0,A,S157960
38.0,157,0,A,S157962
38.0,7,0,A,S157964
78.0,158,0,A,S157965
38.0,7,0,A,S157966
78.0,158,0,A,S157967
38.0,7,0,A,S157968
38.0,7,0,A,S157973
38.0,7,0,A,S157974
23.0,7,0,A,S157977
38.0,7,0,A,S157980
38.0,158,0,A,S157982
38.0,158,0,A,S157983
38.0,158,0,A,S157985
38.0,157,0,A,S157987
38.0,158,0,A,S157989
38.0,158,0,A,S157991
78.0,158,0,A,S157992
38.0,158,0,A,S157993
23.0,7,0,A,S157994
38.0,158,0,A,S157995
78.0,158,0,A,S157997
23.0,7,0,A,S158052
23.0,7,0,A,S158053
78.0,158,0,A,S158054
38.0,7,0,A,S158055
38.0,7,0,A,S158059
38.0,7,0,A,S158060
38.0,7,0,A,S158062
38.0,7,0,A,S158066
38.0,7,0,A,S158067
38.0,7,0,A,S158068
38.0,7,0,A,S158069
38.0,7,0,A,S158072
38.0,157,0,A,S158074
38.0,7,0,A,S158075
38.0,158,0,A,S158080
38.0,158,0,A,S158082
78.0,158,0,A,S158083
38.0,7,0,A,S158085
38.0,7,0,M,S158086
38.0,157,0,A,S158087
38.0,157,0,A,S158089
38.0,158,0,A,S158090
38.0,158,0,A,S158091
38.0,7,0,C,S158093
38.0,7,0,A,S158095
23.0,7,0,A,S158096
23.0,7,0,A,S158097
23.0,7,0,A,S158099
38.0,158,0,A,S158101
38.0,158,0,A,S158105
38.0,158,0,A,S158106
38.0,7,0,A,S158107
38.0,157,0,A,S158108
38.0,158,0,A,S158110
38.0,158,0,A,S158112
38.0,158,0,A,S158113
38.0,7,0,A,S158114
38.0,7,0,A,S158115
38.0,157,0,A,S158116
38.0,7,0,A,S158119
78.0,158,0,A,S158120
38.0,7,0,A,S158121
38.0,7,0,A,S158122
38.0,7,0,A,S158123
38.0,7,0,A,S158124
38.0,7,0,A,S158127
38.0,158,0,A,S158128
80.0,158,0,A,S158131
39.0,158,0,A,S158132
39.0,7,0,A,S158133
39.0,7,0,A,S158134
80.0,158,2,A,S158136
39.0,158,0,A,S158139
24.0,7,0,A,S158140
39.0,7,0,A,S158141
80.0,158,0,A,S158144
39.0,158,0,A,S158146
39.0,158,0,A,S158147
39.0,7,0,A,S158150
38.0,7,0,A,S158153
78.0,158,0,A,S158154
38.0,7,0,A,S158155
38.0,157,0,A,S158157
38.0,7,0,A,S158159
38.0,7,0,A,S158160
38.0,7,0,A,S158161
38.0,7,0,A,S158163
38.0,7,0,M,S158165
38.0,7,0,A,S158166
38.0,157,0,A,S158167
38.0,158,0,A,S158169
78.0,158,0,A,S158172
78.0,158,2,A,S158177
38.0,157,0,A,S158178
38.0,157,0,A,S158179
80.0,158,0,A,S158181
39.0,7,0,A,S158182
80.0,158,0,A,S158184
80.0,158,0,A,S158186
39.0,7,0,A,S158194
80.0,158,0,A,S158198
78.0,158,0,A,S158201
38.0,158,0,A,S158208
38.0,7,0,A,S158209
38.0,158,0,A,S158211
23.0,7,0,A,S158212
23.0,181,0,A,S158213
23.0,7,0,A,S158214
38.0,7,0,A,S158215
38.0,7,0,A,S158221
23.0,7,0,A,S158222
78.0,158,0,A,S158224
38.0,7,0,A,S158226
38.0,7,0,A,S158227
38.0,7,0,A,S158228
38.0,7,0,A,S158229
78.0,158,0,A,S158230
78.0,158,2,A,S158237
38.0,158,0,A,S158238
38.0,158,0,A,S158242
38.0,158,0,A,S158243
38.0,158,0,A,S158246
38.0,158,0,A,S158247
38.0,7,0,A,S158248
38.0,157,0,A,S158249
23.0,7,0,A,S158251
38.0,157,0,A,S158252
23.0,7,0,A,S158254
23.0,7,0,A,S158255
23.0,7,0,A,S158256
23.0,7,0,A,S158257
23.0,7,0,A,S158258
78.0,158,0,A,S158260
38.0,7,0,A,S158262
23.0,7,0,A,S158266
23.0,7,0,A,S158268
38.0,157,0,A,S158270
38.0,157,0,A,S158272
78.0,158,0,A,S158275
389.0,180,0,A,S158277
389.0,180,0,A,S158278
389.0,180,0,A,S158279
389.0,180,0,M,S158280
389.0,180,0,M,S158281
389.0,180,0,A,S158282
389.0,180,0,A,S158284
389.0,180,0,A,S158285
389.0,180,0,A,S158286
389.0,180,0,A,S158287
389.0,180,0,A,S158288
389.0,180,0,A,S158289
389.0,180,0,C,S158292
389.0,180,0,C,S158293
389.0,180,0,C,S158294
389.0,180,0,A,S158295
653.0,94,0,A,S158296
389.0,180,0,A,S158297
389.0,180,0,A,S158298
779.0,193,0,A,S158299
653.0,94,0,A,S158300
38.0,7,0,A,S158301
23.0,7,0,A,S158302
23.0,7,0,A,S158303
38.0,158,0,A,S158304
23.0,7,0,A,S158305
78.0,158,0,A,S158308
38.0,158,0,A,S158309
78.0,158,0,A,S158310
38.0,157,0,A,S158311
23.0,7,0,A,S158312
23.0,7,0,A,S158315
78.0,158,0,A,S158316
23.0,7,0,A,S158317
23.0,7,0,A,S158318
38.0,7,0,A,S158321
78.0,158,0,A,S158324
23.0,7,0,A,S158325
23.0,7,0,A,S158326
23.0,7,0,A,S158327
23.0,7,0,A,S158329
23.0,7,0,A,S158330
38.0,7,0,A,S158332
38.0,7,0,A,S158334
38.0,7,0,A,S158335
38.0,7,0,A,S158339
38.0,7,0,A,S158340
23.0,7,0,A,S158343
38.0,157,0,A,S158344
38.0,7,0,A,S158345
84.0,158,2,A,S158346
23.0,7,0,A,S158351
23.0,7,0,A,S158353
23.0,7,0,A,S158355
23.0,7,0,A,S158356
38.0,7,0,A,S158359
23.0,7,0,A,S158361
23.0,7,0,A,S158362
23.0,7,0,A,S158363
38.0,7,0,A,S158365
38.0,7,0,A,S158366
78.0,158,0,A,S158367
78.0,158,0,A,S158371
78.0,158,0,A,S158373
38.0,157,0,A,S158374
38.0,7,0,A,S158376
78.0,158,0,A,S158379
38.0,158,0,A,S158380
38.0,158,0,A,S158383
38.0,7,0,A,S158384
38.0,157,0,A,S158389
78.0,158,0,A,S158393
23.0,7,0,A,S158397
23.0,7,0,A,S158399
23.0,7,0,A,S158400
23.0,7,0,A,S158403
23.0,7,0,A,S158404
23.0,7,0,A,S158405
23.0,7,0,A,S158406
23.0,7,0,A,S158407
38.0,7,0,A,S158409
38.0,7,0,A,S158410
38.0,157,0,A,S158414
23.0,7,0,A,S158415
23.0,7,0,A,S158418
23.0,7,0,A,S158419
38.0,7,0,A,S158420
78.0,158,0,A,S158421
38.0,158,0,A,S158424
38.0,157,0,A,S158427
38.0,7,0,A,S158428
38.0,7,0,A,S158429
78.0,158,0,A,S158431
23.0,7,0,A,S158434
38.0,7,0,A,S158435
78.0,158,0,A,S158436
38.0,7,0,A,S158440
38.0,7,0,A,S158441
38.0,7,0,A,S158442
78.0,158,0,A,S158444
38.0,7,0,A,S158445
38.0,7,0,A,S158446
78.0,158,0,A,S158447
38.0,157,0,A,S158451
23.0,181,0,A,S158455
38.0,157,0,A,S158456
23.0,7,0,A,S158458
23.0,7,0,A,S158459
23.0,7,0,A,S158462
23.0,7,0,A,S158464
23.0,7,0,A,S158466
38.0,7,0,A,S158470
38.0,7,0,A,S158471
38.0,7,0,A,S158472
38.0,7,0,A,S158475
38.0,7,0,A,S158477
38.0,7,0,A,S158478
38.0,7,0,A,S158480
23.0,7,0,A,S158484
38.0,7,0,A,S158485
38.0,7,0,A,S158486
78.0,158,0,A,S158489
38.0,7,0,A,S158492
38.0,7,0,A,S158493
78.0,158,0,A,S158497
23.0,7,0,A,S158499
38.0,7,0,A,S158501
38.0,7,0,A,S158502
38.0,158,0,A,S158506
38.0,157,0,M,S158508
38.0,158,0,A,S158510
38.0,158,0,A,S158511
38.0,158,0,A,S158512
38.0,7,0,A,S158513
23.0,7,0,A,S158518
38.0,7,0,A,S158520
38.0,157,0,A,S158521
38.0,7,0,A,S158522
38.0,158,0,A,S158524
38.0,7,0,A,S158525
38.0,7,0,C,S158526
23.0,7,0,A,S158527
23.0,7,0,A,S158528
38.0,7,0,A,S158529
23.0,7,0,A,S158531
38.0,158,0,A,S158533
38.0,158,0,A,S158534
78.0,158,0,A,S158541
23.0,7,0,A,S158543
38.0,7,0,A,S158544
38.0,157,0,A,S158545
78.0,158,0,A,S158547
38.0,158,0,A,S158548
78.0,158,0,A,S158552
23.0,7,0,A,S158554
38.0,7,0,A,S158555
38.0,7,0,A,S158557
38.0,7,0,A,S158558
78.0,158,0,A,S158559
78.0,158,0,A,S158560
38.0,158,0,A,S158561
38.0,7,0,A,S158562
38.0,7,0,A,S158564
38.0,7,0,A,S158565
38.0,7,0,A,S158566
38.0,7,0,A,S158570
78.0,158,0,A,S158571
78.0,158,0,A,S158572
38.0,7,0,A,S158573
38.0,158,0,A,S158574
38.0,7,0,A,S158575
38.0,7,0,A,S158576
38.0,7,0,A,S158578
38.0,7,0,A,S158581
38.0,7,0,A,S158582
38.0,7,0,A,S158583
38.0,158,0,A,S158585
38.0,158,0,A,S158586
38.0,7,0,A,S158587
78.0,158,0,A,S158588
38.0,158,0,A,S158590
38.0,157,0,A,S158592
38.0,7,0,A,S158593
38.0,7,0,A,S158594
38.0,7,0,A,S158595
78.0,158,0,A,S158651
78.0,158,0,A,S158652
78.0,158,0,A,S158653
78.0,158,0,A,S158655
78.0,158,0,A,S158658
38.0,157,0,A,S158659
38.0,157,0,A,S158660
38.0,7,0,A,S158662
23.0,7,0,M,S158664
38.0,158,0,A,S158666
38.0,7,0,A,S158668
23.0,7,0,A,S158671
23.0,7,0,A,S158673
23.0,7,0,A,S158674
23.0,7,0,A,S158676
38.0,7,0,A,S158677
78.0,158,0,A,S158679
23.0,7,0,A,S158681
38.0,157,0,A,S158682
38.0,7,0,A,S158684
38.0,157,0,A,S158689
38.0,7,0,A,S158690
78.0,158,0,A,S158691
78.0,158,0,A,S158692
80.0,158,2,A,S158695
38.0,7,0,A,S158701
78.0,158,0,A,S158702
38.0,158,0,A,S158704
38.0,157,0,A,S158706
78.0,158,0,A,S158707
38.0,7,0,A,S158708
78.0,158,0,A,S158709
78.0,158,2,A,S158710
38.0,158,0,M,S158711
78.0,158,0,A,S158712
38.0,158,0,M,S158713
38.0,158,0,A,S158715
38.0,158,0,A,S158717
38.0,158,0,A,S158718
23.0,7,0,A,S158722
23.0,7,0,A,S158724
23.0,7,0,A,S158729
23.0,7,0,A,S158731
78.0,158,0,A,S158733
38.0,157,0,A,S158735
39.0,158,0,A,S158736
24.0,7,0,A,S158737
24.0,7,0,A,S158739
39.0,7,0,A,S158740
39.0,7,0,A,S158741
24.0,7,0,A,S158742
24.0,181,0,A,S158743
39.0,158,0,A,S158744
80.0,158,2,A,S158745
24.0,7,0,A,S158746
24.0,7,0,A,S158747
24.0,7,0,A,S158749
78.0,158,2,A,S158755
38.0,157,0,A,S158756
23.0,7,0,A,S158757
23.0,7,0,A,S158758
23.0,181,0,A,S158759
38.0,7,0,A,S158761
38.0,7,0,A,S158762
38.0,157,0,A,S158765
38.0,157,0,A,S158766
23.0,181,0,A,S158767
38.0,7,0,A,S158768
38.0,7,0,A,S158769
78.0,158,0,A,S158771
78.0,158,2,A,S158772
78.0,158,0,A,S158774
38.0,158,0,A,S158775
78.0,158,0,A,S158777
38.0,7,0,A,S158780
78.0,158,2,A,S158783
38.0,7,0,A,S158784
38.0,7,0,A,S158786
38.0,158,0,A,S158790
78.0,158,2,A,S158792
38.0,157,0,A,S158794
23.0,7,0,A,S158795
38.0,158,0,A,S158801
38.0,7,0,A,S158802
38.0,7,0,A,S158803
38.0,7,0,A,S158805
38.0,7,0,A,S158806
38.0,7,0,A,S158809
38.0,158,0,A,S158818
38.0,7,0,A,S158819
38.0,7,0,A,S158821
78.0,158,2,A,S158823
38.0,158,0,A,S158826
38.0,158,0,A,S158827
78.0,158,2,A,S158832
38.0,7,0,A,S158834
23.0,181,0,A,S158835
78.0,158,0,A,S158838
38.0,7,0,A,S158840
38.0,7,0,A,S158843
38.0,7,0,C,S158845
38.0,7,0,A,S158847
38.0,7,0,A,S158849
38.0,7,0,A,S158851
23.0,7,0,A,S158852
23.0,7,0,A,S158853
23.0,7,0,A,S158854
23.0,7,0,A,S158855
78.0,158,0,A,S158859
38.0,7,0,A,S158862
38.0,158,0,A,S158865
148.0,173,5,A,S158867
38.0,157,0,A,S158868
38.0,157,0,A,S158869
38.0,7,0,A,S158871
78.0,158,0,A,S158872
38.0,158,0,A,S158873
78.0,158,0,A,S158876
38.0,146,2,A,S158879
38.0,158,0,A,S158880
78.0,158,2,A,S158881
38.0,157,0,A,S158882
38.0,158,0,A,S158884
38.0,158,0,A,S158885
38.0,158,0,A,S158887
38.0,158,0,A,S158889
78.0,158,0,A,S158890
38.0,158,0,A,S158892
38.0,7,0,A,S158894
23.0,181,0,A,S158895
38.0,157,0,A,S158896
39.0,157,0,A,S158897
39.0,7,0,A,S158898
39.0,157,0,A,S158900
78.0,158,0,A,S158903
38.0,7,0,A,S158906
38.0,7,0,A,S158907
23.0,181,0,A,S158908
38.0,7,0,A,S158910
78.0,158,0,A,S158911
23.0,181,0,A,S158912
38.0,7,0,A,S158913
38.0,7,0,A,S158915
38.0,7,0,A,S158916
38.0,157,0,A,S158917
38.0,157,0,A,S158922
38.0,158,0,A,S158924
38.0,7,0,A,S158925
78.0,158,0,A,S158926
78.0,158,0,A,S158930
23.0,181,0,A,S158932
38.0,7,0,A,S158936
38.0,7,0,A,S158940
38.0,7,0,A,S158941
23.0,7,0,A,S158943
78.0,158,2,A,S158946
38.0,7,0,A,S158950
38.0,7,0,A,S158954
38.0,7,0,A,S158955
38.0,7,0,A,S158956
38.0,7,0,A,S158959
38.0,157,0,A,S158962
38.0,7,0,A,S158966
38.0,7,0,A,S158973
38.0,7,0,A,S158974
38.0,157,0,A,S158977
38.0,157,0,A,S158980
38.0,157,0,A,S158981
38.0,7,0,A,S158983
38.0,158,0,A,S158985
38.0,158,0,A,S158987
78.0,158,0,A,S158988
78.0,158,0,A,S158989
78.0,158,0,A,S158990
78.0,158,2,A,S158992
38.0,157,0,A,S158993
78.0,158,0,A,S158995
78.0,158,0,A,S158998
78.0,158,0,A,S158999
38.0,158,0,A,S159000
78.0,158,0,A,S159003
38.0,158,0,A,S159005
78.0,158,2,A,S159006
39.0,7,0,A,S159007
39.0,158,0,A,S159008
39.0,158,0,A,S159010
24.0,7,0,A,S159011
24.0,7,0,A,S159012
24.0,7,0,A,S159013
39.0,7,0,A,S159015
39.0,158,0,A,S159017
80.0,158,2,A,S159018
80.0,158,0,A,S159019
80.0,158,0,A,S159020
39.0,7,0,A,S159022
80.0,158,2,A,S159023
39.0,157,0,A,S159024
80.0,158,0,A,S159025
80.0,158,2,A,S159026
39.0,7,0,A,S159027
39.0,7,0,A,S159030
39.0,7,0,A,S159031
39.0,7,0,A,S159032
39.0,7,0,A,S159033
39.0,7,0,A,S159039
39.0,7,0,A,S159044
39.0,7,0,A,S159045
39.0,7,0,A,S159046
39.0,7,0,A,S159047
39.0,7,0,A,S159048
39.0,157,0,A,S159050
38.0,7,0,A,S159052
38.0,157,0,A,S159053
38.0,7,0,A,S159054
78.0,158,0,A,S159055
38.0,7,0,A,S159056
38.0,7,0,A,S159057
38.0,7,0,A,S159058
23.0,181,0,A,S159060
38.0,158,0,A,S159061
23.0,7,0,A,S159062
23.0,7,0,A,S159064
23.0,7,0,A,S159069
38.0,7,0,A,S159072
23.0,181,0,A,S159074
78.0,158,0,A,S159076
23.0,7,0,A,S159078
38.0,7,0,A,S159079
38.0,7,0,A,S159083
38.0,7,0,A,S159084
38.0,158,0,A,S159089
23.0,181,0,A,S159090
38.0,7,0,A,S159095
78.0,158,0,A,S159099
38.0,7,0,A,S159100
38.0,158,0,A,S159102
38.0,158,0,A,S159103
38.0,158,0,A,S159104
78.0,158,0,A,S159106
38.0,157,0,A,S159107
150.0,191,5,A,S159109
78.0,158,2,A,S159111
78.0,158,0,A,S159112
78.0,158,0,A,S159113
78.0,158,0,A,S159114
23.0,7,0,A,S159115
38.0,7,0,A,S159116
78.0,158,0,A,S159117
150.0,191,5,A,S159118
78.0,158,0,A,S159119
78.0,158,0,A,S159120
23.0,7,0,A,S159121
23.0,7,0,A,S159122
23.0,7,0,A,S159123
38.0,7,0,A,S159126
78.0,158,0,A,S159127
38.0,158,0,A,S159128
38.0,157,0,A,S159129
38.0,157,0,A,S159130
38.0,7,0,A,S159132
38.0,158,0,A,S159133
38.0,158,0,A,S159134
78.0,158,0,A,S159135
39.0,158,0,A,S159136
39.0,158,0,A,S159140
24.0,181,0,A,S159141
24.0,181,0,A,S159143
80.0,158,2,A,S159146
23.0,7,0,A,S159151
38.0,7,0,A,S159154
38.0,7,0,A,S159156
38.0,7,0,A,S159159
38.0,7,0,A,S159161
38.0,7,0,A,S159162
78.0,158,0,A,S159163
78.0,158,0,A,S159164
38.0,7,0,A,S159165
38.0,7,0,A,S159167
38.0,7,0,A,S159170
23.0,7,0,A,S159175
23.0,7,0,A,S159176
78.0,158,0,A,S159177
38.0,158,0,A,S159178
38.0,7,0,A,S159180
38.0,7,0,A,S159181
23.0,181,0,A,S159183
78.0,158,0,A,S159184
38.0,158,0,A,S159186
78.0,158,0,A,S159187
23.0,7,0,A,S159188
78.0,158,0,A,S159191
23.0,7,0,A,S159194
23.0,7,0,A,S159195
23.0,7,0,A,S159196
23.0,7,0,A,S159197
23.0,7,0,A,S159199
78.0,158,2,A,S159202
38.0,157,0,A,S159204
38.0,40,0,A,S159207
38.0,157,0,M,S159211
38.0,7,0,A,S159212
38.0,158,0,A,S159213
38.0,7,0,A,S159216
38.0,158,0,A,S159218
23.0,181,0,A,S159219
38.0,157,0,A,S159220
78.0,158,0,A,S159222
78.0,158,0,A,S159223
38.0,7,0,A,S159225
38.0,157,0,A,S159229
24.0,7,0,A,S159230
24.0,7,0,A,S159231
80.0,158,0,A,S159234
39.0,157,0,A,S159236
39.0,157,0,A,S159239
24.0,7,0,A,S159242
80.0,158,0,A,S159243
39.0,157,0,A,S159244
39.0,7,0,C,S159247
39.0,157,0,A,S159248
80.0,158,0,A,S159249
80.0,158,0,C,S159250
38.0,7,0,A,S159252
38.0,7,0,A,S159253
38.0,158,0,A,S159254
23.0,7,0,A,S159255
23.0,7,0,A,S159256
23.0,7,0,A,S159258
23.0,7,0,A,S159260
78.0,158,0,A,S159262
78.0,158,0,A,S159263
78.0,158,0,A,S159265
39.0,7,0,A,S159271
39.0,7,0,A,S159272
39.0,158,0,A,S159273
39.0,157,0,A,S159274
80.0,158,0,A,S159276
39.0,157,0,A,S159282
23.0,7,0,A,S159302
38.0,157,0,A,S159304
23.0,7,0,A,S159307
78.0,158,0,A,S159308
23.0,7,0,A,S159309
38.0,7,0,A,S159310
23.0,7,0,A,S159312
23.0,181,0,A,S159353
78.0,158,0,A,S159354
38.0,7,0,A,S159355
78.0,158,0,A,S159358
78.0,158,0,A,S159359
78.0,158,0,A,S159361
38.0,7,0,A,S159362
38.0,7,0,A,S159365
78.0,158,2,A,S159367
78.0,158,2,A,S159368
38.0,7,0,A,S159370
78.0,158,0,A,S159372
38.0,7,0,A,S159373
38.0,157,0,A,S159377
38.0,157,0,A,S159378
23.0,7,0,A,S159379
38.0,157,0,A,S159381
38.0,7,0,A,S159386
23.0,7,0,A,S159387
78.0,158,0,A,S159388
23.0,7,0,A,S159391
23.0,7,0,A,S159392
23.0,181,0,A,S159395
23.0,181,0,A,S159396
38.0,7,0,A,S159397
38.0,7,0,A,S159400
23.0,7,0,A,S159401
23.0,7,0,A,S159403
38.0,7,0,A,S159404
78.0,158,2,A,S159405
23.0,7,0,A,S159406
38.0,7,0,A,S159408
78.0,158,0,A,S159409
38.0,7,0,A,S159415
38.0,7,0,A,S159416
38.0,7,0,A,S159417
38.0,7,0,A,S159419
38.0,7,0,A,S159421
78.0,158,0,A,S159422
78.0,158,2,A,S159440
23.0,7,0,A,S159441
23.0,7,0,A,S159442
23.0,7,0,A,S159443
23.0,7,0,A,S159445
38.0,157,0,A,S159446
78.0,158,2,A,S159449
78.0,158,0,A,S159451
78.0,158,2,A,S159453
38.0,157,0,A,S159458
78.0,158,0,A,S159464
78.0,158,0,A,S159466
38.0,157,0,A,S159467
38.0,7,0,A,S159469
38.0,157,0,A,S159472
38.0,157,0,A,S159475
38.0,157,0,A,S159476
78.0,158,0,A,S159477
38.0,7,0,A,S159480
38.0,7,0,A,S159481
38.0,7,0,A,S159484
38.0,157,0,A,S159486
38.0,157,0,A,S159488
38.0,7,0,A,S159490
38.0,157,0,A,S159491
38.0,157,0,A,S159492
38.0,7,0,A,S159498
38.0,7,0,A,S159502
23.0,181,0,A,S159506
38.0,157,0,A,S159507
78.0,158,0,A,S159510
38.0,157,0,A,S159513
38.0,146,2,A,S159514
38.0,157,0,A,S159515
38.0,7,0,A,S159516
38.0,7,0,A,S159517
38.0,7,0,A,S159518
23.0,181,0,A,S159519
38.0,7,0,A,S159521
38.0,157,0,A,S159522
78.0,158,2,A,S159526
38.0,157,0,A,S159527
38.0,158,0,A,S159529
38.0,157,0,A,S159535
38.0,157,0,A,S159538
38.0,158,0,A,S159539
78.0,158,0,A,S159540
78.0,158,0,A,S159545
38.0,157,0,A,S159547
23.0,181,0,A,S159548
38.0,157,0,A,S159549
38.0,7,0,A,S159552
38.0,7,0,A,S159553
38.0,7,0,A,S159554
38.0,7,0,A,S159555
23.0,7,0,A,S159556
38.0,7,0,A,S159558
38.0,7,0,A,S159559
38.0,158,0,A,S159560
38.0,157,0,A,S159563
38.0,7,0,A,S159564
38.0,7,0,A,S159566
38.0,157,0,A,S159567
38.0,157,0,A,S159568
38.0,7,0,A,S159569
38.0,7,0,A,S159571
78.0,158,2,A,S159573
78.0,158,0,A,S159574
38.0,157,0,A,S159575
38.0,7,0,A,S159580
38.0,7,0,A,S159581
38.0,7,0,A,S159582
38.0,157,0,A,S159584
38.0,7,0,A,S159587
38.0,157,0,A,S159588
38.0,157,0,A,S159589
38.0,7,0,A,S159591
38.0,157,0,A,S159598
23.0,7,0,A,S159599
38.0,7,0,A,S159601
78.0,158,0,A,S159603
23.0,181,0,A,S159604
23.0,181,0,A,S159606
38.0,7,0,A,S159607
38.0,7,0,A,S159609
38.0,7,0,A,S159611
38.0,7,0,A,S159612
78.0,158,0,A,S159615
78.0,158,0,A,S159618
23.0,7,0,A,S159620
23.0,7,0,A,S159624
23.0,7,0,A,S159627
23.0,181,0,A,S159633
38.0,7,0,A,S159637
38.0,7,0,A,S159639
38.0,146,2,A,S159643
38.0,7,0,A,S159645
23.0,7,0,A,S159648
23.0,181,0,A,S159649
38.0,158,0,A,S159655
78.0,158,0,A,S159657
38.0,7,0,A,S159662
78.0,158,0,A,S159663
38.0,7,0,A,S159666
38.0,7,0,A,S159670
23.0,181,0,A,S159671
23.0,7,0,A,S159672
38.0,158,0,A,S159675
38.0,158,0,A,S159676
78.0,158,0,A,S159677
23.0,7,0,A,S159680
23.0,7,0,A,S159681
23.0,181,0,A,S159682
38.0,7,0,A,S159683
38.0,7,0,A,S159686
38.0,7,0,A,S159688
38.0,157,0,A,S159689
78.0,158,0,A,S159690
38.0,7,0,A,S159693
38.0,7,0,A,S159695
23.0,7,0,A,S159697
23.0,7,0,A,S159698
23.0,181,0,A,S159699
23.0,181,0,A,S159703
23.0,7,0,A,S159705
38.0,157,0,A,S159707
23.0,181,0,A,S159708
78.0,158,0,A,S159709
78.0,158,0,A,S159710
78.0,158,0,A,S159711
38.0,158,0,A,S159712
38.0,7,0,A,S159714
78.0,158,2,A,S159715
38.0,157,0,A,S159717
