,AMOUNT_REQ,CASE_ID,time:timestamp,Categorical
8933,32000,205119,2012-01-30 20:36:40.920000+01:00,Placeholder
8934,5000,205128,2012-01-30 21:16:56.480000+01:00,Placeholder
8935,10000,205134,2012-01-30 21:30:31.693000+01:00,Placeholder
8936,2500,205137,2012-01-30 21:34:21.317000+01:00,Placeholder
8937,10000,205140,2012-01-30 21:37:51.911000+01:00,Placeholder
8938,10000,205146,2012-01-30 21:49:13.316000+01:00,Placeholder
8939,7500,205149,2012-01-30 21:52:49.768000+01:00,Placeholder
8940,50000,205152,2012-01-30 22:01:03.491000+01:00,Placeholder
8941,5600,205155,2012-01-30 22:05:42.223000+01:00,Placeholder
8942,6300,205158,2012-01-30 22:05:52.752000+01:00,Placeholder
8943,5000,205161,2012-01-30 22:30:34.929000+01:00,Placeholder
8944,10000,205164,2012-01-30 22:38:33.857000+01:00,Placeholder
8945,6000,205173,2012-01-30 23:12:15.302000+01:00,Placeholder
8946,5000,205176,2012-01-30 23:59:34.792000+01:00,Placeholder
8947,2500,205179,2012-01-31 00:00:49.720000+01:00,Placeholder
8948,15000,205182,2012-01-31 02:00:17.449000+01:00,Placeholder
8949,5000,205202,2012-01-31 07:24:02.208000+01:00,Placeholder
8950,10000,205205,2012-01-31 08:00:19.544000+01:00,Placeholder
8951,4000,205208,2012-01-31 08:50:38.368000+01:00,Placeholder
8952,10000,205211,2012-01-31 08:55:25.767000+01:00,Placeholder
8953,7365,205214,2012-01-31 09:08:44.460000+01:00,Placeholder
8954,17000,205217,2012-01-31 09:25:23.986000+01:00,Placeholder
8955,20000,205223,2012-01-31 10:00:02.798000+01:00,Placeholder
8956,5000,205226,2012-01-31 10:23:36.526000+01:00,Placeholder
8957,50000,205232,2012-01-31 10:49:43.094000+01:00,Placeholder
8958,4000,205235,2012-01-31 10:53:02.080000+01:00,Placeholder
8959,3000,205238,2012-01-31 10:53:29.288000+01:00,Placeholder
8960,50000,205241,2012-01-31 11:21:21.647000+01:00,Placeholder
8961,14125,205244,2012-01-31 11:30:17.337000+01:00,Placeholder
8962,7500,205247,2012-01-31 11:35:23.387000+01:00,Placeholder
8963,9000,205250,2012-01-31 11:37:16.077000+01:00,Placeholder
8964,29700,205253,2012-01-31 11:38:52.915000+01:00,Placeholder
8965,30000,205256,2012-01-31 11:51:16.028000+01:00,Placeholder
8966,20000,205259,2012-01-31 11:56:45.225000+01:00,Placeholder
8967,4500,205265,2012-01-31 12:13:26.047000+01:00,Placeholder
8968,25000,205268,2012-01-31 12:36:51.742000+01:00,Placeholder
8969,20000,205271,2012-01-31 12:47:49.796000+01:00,Placeholder
8970,16000,205274,2012-01-31 12:55:36.018000+01:00,Placeholder
8971,7000,205277,2012-01-31 13:02:37.162000+01:00,Placeholder
8972,5000,205280,2012-01-31 13:19:10.351000+01:00,Placeholder
8973,10000,205283,2012-01-31 13:33:07.802000+01:00,Placeholder
8974,10000,205286,2012-01-31 13:56:48.646000+01:00,Placeholder
8975,40000,205289,2012-01-31 13:58:31.322000+01:00,Placeholder
8976,5000,205292,2012-01-31 14:02:03.695000+01:00,Placeholder
8977,5000,205295,2012-01-31 14:16:09.830000+01:00,Placeholder
8978,35000,205298,2012-01-31 14:30:22.218000+01:00,Placeholder
8979,5000,205301,2012-01-31 14:32:18.194000+01:00,Placeholder
8980,15000,205304,2012-01-31 14:39:32.125000+01:00,Placeholder
8981,15000,205307,2012-01-31 14:54:20.078000+01:00,Placeholder
8982,25000,205316,2012-01-31 15:17:16.292000+01:00,Placeholder
8983,5000,205319,2012-01-31 15:59:57.178000+01:00,Placeholder
8984,15000,205322,2012-01-31 16:06:57.995000+01:00,Placeholder
8985,24000,205325,2012-01-31 16:08:51.393000+01:00,Placeholder
8986,10000,205328,2012-01-31 16:11:20.740000+01:00,Placeholder
8987,10000,205331,2012-01-31 16:22:12.497000+01:00,Placeholder
8988,10000,205334,2012-01-31 16:28:14.848000+01:00,Placeholder
8989,16500,205337,2012-01-31 16:37:24.194000+01:00,Placeholder
8990,10000,205343,2012-01-31 16:43:23.469000+01:00,Placeholder
8991,24500,205346,2012-01-31 16:43:37.207000+01:00,Placeholder
8992,16500,205349,2012-01-31 17:03:33.517000+01:00,Placeholder
8993,7500,205352,2012-01-31 17:04:07.127000+01:00,Placeholder
8994,30000,205355,2012-01-31 17:04:20.222000+01:00,Placeholder
8995,15000,205358,2012-01-31 17:09:45.013000+01:00,Placeholder
8996,6000,205361,2012-01-31 17:30:17.228000+01:00,Placeholder
8997,25000,205367,2012-01-31 18:36:17.653000+01:00,Placeholder
8998,5000,205370,2012-01-31 18:47:39.984000+01:00,Placeholder
8999,13000,205373,2012-01-31 18:48:07.091000+01:00,Placeholder
9000,5000,205376,2012-01-31 19:04:21.558000+01:00,Placeholder
9001,35000,205379,2012-01-31 19:07:39.896000+01:00,Placeholder
9002,15000,205382,2012-01-31 19:13:47.453000+01:00,Placeholder
9003,16000,205385,2012-01-31 19:31:15.995000+01:00,Placeholder
9004,5000,205388,2012-01-31 19:31:48.694000+01:00,Placeholder
9005,2000,205391,2012-01-31 19:46:25.385000+01:00,Placeholder
9006,15000,205394,2012-01-31 19:47:27.459000+01:00,Placeholder
9007,6000,205397,2012-01-31 19:48:09.939000+01:00,Placeholder
9008,11300,205400,2012-01-31 19:53:21.549000+01:00,Placeholder
9009,15000,205403,2012-01-31 19:53:39.204000+01:00,Placeholder
9010,10000,205406,2012-01-31 20:10:31.758000+01:00,Placeholder
9011,18000,205409,2012-01-31 20:11:27.834000+01:00,Placeholder
9012,25000,205412,2012-01-31 20:25:50.146000+01:00,Placeholder
9013,13000,205415,2012-01-31 20:29:53.897000+01:00,Placeholder
9014,30000,205418,2012-01-31 20:30:31.499000+01:00,Placeholder
9015,10000,205421,2012-01-31 20:42:24.255000+01:00,Placeholder
9016,12500,205424,2012-01-31 20:51:39.212000+01:00,Placeholder
9017,69000,205427,2012-01-31 21:03:26.319000+01:00,Placeholder
9018,12500,205430,2012-01-31 21:13:23.840000+01:00,Placeholder
9019,25000,205433,2012-01-31 21:14:04.714000+01:00,Placeholder
9020,2000,205436,2012-01-31 21:16:18.702000+01:00,Placeholder
9021,50000,205439,2012-01-31 21:16:40.725000+01:00,Placeholder
9022,10000,205442,2012-01-31 21:31:13.530000+01:00,Placeholder
9023,8000,205445,2012-01-31 21:33:00.483000+01:00,Placeholder
9024,5000,205448,2012-01-31 21:34:16.723000+01:00,Placeholder
9025,3000,205451,2012-01-31 21:59:12.793000+01:00,Placeholder
9026,5000,205462,2012-01-31 22:10:59.485000+01:00,Placeholder
9027,22500,205465,2012-01-31 22:11:59.511000+01:00,Placeholder
9028,5000,205471,2012-01-31 22:45:53.328000+01:00,Placeholder
9029,18000,205474,2012-01-31 23:07:02.885000+01:00,Placeholder
9030,25000,205477,2012-02-01 00:48:50.258000+01:00,Placeholder
9031,5000,205480,2012-02-01 02:28:41.633000+01:00,Placeholder
9032,8000,205499,2012-02-01 07:26:51.560000+01:00,Placeholder
9033,10000,205502,2012-02-01 08:57:00.998000+01:00,Placeholder
9034,16000,205505,2012-02-01 09:01:15.673000+01:00,Placeholder
9035,8000,205514,2012-02-01 09:15:20.302000+01:00,Placeholder
9036,15000,205517,2012-02-01 09:21:33.408000+01:00,Placeholder
9037,5000,205520,2012-02-01 09:22:39.347000+01:00,Placeholder
9038,5000,205523,2012-02-01 09:48:03.562000+01:00,Placeholder
9039,8500,205526,2012-02-01 09:51:54.681000+01:00,Placeholder
9040,37500,205529,2012-02-01 09:58:17.254000+01:00,Placeholder
9041,5000,205538,2012-02-01 10:12:52.729000+01:00,Placeholder
9042,5000,205541,2012-02-01 10:29:00.015000+01:00,Placeholder
9043,9500,205544,2012-02-01 10:33:17.369000+01:00,Placeholder
9044,5000,205547,2012-02-01 10:38:48.329000+01:00,Placeholder
9045,5000,205550,2012-02-01 11:05:42.341000+01:00,Placeholder
9046,9000,205553,2012-02-01 11:16:39.563000+01:00,Placeholder
9047,40000,205559,2012-02-01 11:42:12.666000+01:00,Placeholder
9048,21000,205565,2012-02-01 12:13:49.658000+01:00,Placeholder
9049,40000,205571,2012-02-01 12:19:17.693000+01:00,Placeholder
9050,40000,205574,2012-02-01 12:23:43.465000+01:00,Placeholder
9051,16500,205577,2012-02-01 12:26:57.801000+01:00,Placeholder
9052,5000,205580,2012-02-01 12:55:09.805000+01:00,Placeholder
9053,25000,205586,2012-02-01 13:00:18.867000+01:00,Placeholder
9054,5000,205589,2012-02-01 13:14:11.650000+01:00,Placeholder
9055,10000,205592,2012-02-01 13:24:39.494000+01:00,Placeholder
9056,20000,205595,2012-02-01 13:40:54.499000+01:00,Placeholder
9057,25000,205598,2012-02-01 13:46:41.659000+01:00,Placeholder
9058,50000,205607,2012-02-01 14:13:34.213000+01:00,Placeholder
9059,5000,205610,2012-02-01 14:15:35.105000+01:00,Placeholder
9060,5000,205613,2012-02-01 14:33:05.385000+01:00,Placeholder
9061,5000,205616,2012-02-01 14:35:03.162000+01:00,Placeholder
9062,18497,205619,2012-02-01 14:35:33.100000+01:00,Placeholder
9063,20000,205622,2012-02-01 14:44:41.716000+01:00,Placeholder
9064,5000,205625,2012-02-01 14:45:36.948000+01:00,Placeholder
9065,2500,205628,2012-02-01 14:47:55.464000+01:00,Placeholder
9066,10000,205631,2012-02-01 14:51:05.593000+01:00,Placeholder
9067,5000,205634,2012-02-01 15:00:43.797000+01:00,Placeholder
9068,11000,205637,2012-02-01 15:10:13.962000+01:00,Placeholder
9069,10000,205643,2012-02-01 15:28:10.989000+01:00,Placeholder
9070,7500,205646,2012-02-01 15:29:40.315000+01:00,Placeholder
9071,2000,205652,2012-02-01 16:01:25.337000+01:00,Placeholder
9072,8500,205655,2012-02-01 17:00:37.218000+01:00,Placeholder
9073,3377,205658,2012-02-01 17:04:50.248000+01:00,Placeholder
9074,10000,205664,2012-02-01 17:43:35.349000+01:00,Placeholder
9075,14500,205667,2012-02-01 17:45:40.701000+01:00,Placeholder
9076,15000,205670,2012-02-01 18:22:01.185000+01:00,Placeholder
9077,25000,205673,2012-02-01 18:29:26.578000+01:00,Placeholder
9078,15000,205676,2012-02-01 18:49:02.020000+01:00,Placeholder
9079,7000,205682,2012-02-01 18:58:15.693000+01:00,Placeholder
9080,7000,205685,2012-02-01 19:00:55.610000+01:00,Placeholder
9081,7000,205688,2012-02-01 19:02:51.424000+01:00,Placeholder
9082,4837,205691,2012-02-01 19:09:04.867000+01:00,Placeholder
9083,40000,205694,2012-02-01 19:10:10.499000+01:00,Placeholder
9084,7812,205697,2012-02-01 19:21:09.130000+01:00,Placeholder
9085,7000,205700,2012-02-01 19:21:42.067000+01:00,Placeholder
9086,20000,205703,2012-02-01 19:23:01.023000+01:00,Placeholder
9087,7000,205706,2012-02-01 19:24:17.869000+01:00,Placeholder
9088,2000,205709,2012-02-01 19:42:05.190000+01:00,Placeholder
9089,2000,205712,2012-02-01 19:43:39.311000+01:00,Placeholder
9090,29500,205715,2012-02-01 20:04:32.597000+01:00,Placeholder
9091,4000,205718,2012-02-01 20:07:58.901000+01:00,Placeholder
9092,6500,205721,2012-02-01 20:15:48.632000+01:00,Placeholder
9093,5750,205727,2012-02-01 20:20:47.276000+01:00,Placeholder
9094,75000,205730,2012-02-01 20:25:52.914000+01:00,Placeholder
9095,14000,205733,2012-02-01 20:52:39.224000+01:00,Placeholder
9096,3000,205736,2012-02-01 20:56:07.527000+01:00,Placeholder
9097,17000,205739,2012-02-01 20:58:14.222000+01:00,Placeholder
9098,15000,205745,2012-02-01 21:09:54.164000+01:00,Placeholder
9099,7000,205748,2012-02-01 21:19:16.013000+01:00,Placeholder
9100,8000,205751,2012-02-01 21:27:46.867000+01:00,Placeholder
9101,2600,205754,2012-02-01 21:36:28.563000+01:00,Placeholder
9102,15000,205757,2012-02-01 21:44:38.753000+01:00,Placeholder
9103,8000,205760,2012-02-01 21:51:59.170000+01:00,Placeholder
9104,8500,205763,2012-02-01 21:55:30.425000+01:00,Placeholder
9105,20000,205766,2012-02-01 21:55:42.837000+01:00,Placeholder
9106,10000,205779,2012-02-01 22:06:22.085000+01:00,Placeholder
9107,7500,205785,2012-02-01 22:35:33.889000+01:00,Placeholder
9108,10000,205788,2012-02-01 23:06:24.396000+01:00,Placeholder
9109,6000,205791,2012-02-01 23:06:39.348000+01:00,Placeholder
9110,4500,205800,2012-02-02 02:21:10.136000+01:00,Placeholder
9111,99000,205803,2012-02-02 03:02:04.738000+01:00,Placeholder
9112,6500,205806,2012-02-02 04:02:01.306000+01:00,Placeholder
9113,50000,205819,2012-02-02 06:37:13.446000+01:00,Placeholder
9114,5000,205822,2012-02-02 08:01:01.755000+01:00,Placeholder
9115,7500,205825,2012-02-02 09:12:09.263000+01:00,Placeholder
9116,8000,205828,2012-02-02 09:15:57.064000+01:00,Placeholder
9117,15000,205831,2012-02-02 09:28:40.301000+01:00,Placeholder
9118,20000,205834,2012-02-02 09:35:47.356000+01:00,Placeholder
9119,31612,205837,2012-02-02 09:42:21.287000+01:00,Placeholder
9120,8000,205840,2012-02-02 09:54:18.513000+01:00,Placeholder
9121,10000,205843,2012-02-02 10:39:28.221000+01:00,Placeholder
9122,8000,205852,2012-02-02 10:53:15.220000+01:00,Placeholder
9123,6800,205855,2012-02-02 10:56:19.436000+01:00,Placeholder
9124,5000,205858,2012-02-02 10:56:54.050000+01:00,Placeholder
9125,7500,205861,2012-02-02 11:08:04.128000+01:00,Placeholder
9126,8500,205867,2012-02-02 11:29:22.685000+01:00,Placeholder
9127,5000,205870,2012-02-02 11:32:49.393000+01:00,Placeholder
9128,25000,205876,2012-02-02 11:55:39.948000+01:00,Placeholder
9129,5000,205879,2012-02-02 11:59:05.493000+01:00,Placeholder
9130,15000,205882,2012-02-02 12:13:55.368000+01:00,Placeholder
9131,30000,205885,2012-02-02 12:54:52.123000+01:00,Placeholder
9132,7047,205888,2012-02-02 13:05:39.781000+01:00,Placeholder
9133,20000,205891,2012-02-02 13:10:49.571000+01:00,Placeholder
9134,2500,205894,2012-02-02 13:19:53.934000+01:00,Placeholder
9135,33000,205897,2012-02-02 13:36:07.974000+01:00,Placeholder
9136,7685,205900,2012-02-02 13:38:34.246000+01:00,Placeholder
9137,5000,205903,2012-02-02 13:39:47.214000+01:00,Placeholder
9138,18726,205906,2012-02-02 13:44:56.327000+01:00,Placeholder
9139,8000,205909,2012-02-02 14:02:50.322000+01:00,Placeholder
9140,7500,205915,2012-02-02 14:42:38.112000+01:00,Placeholder
9141,20000,205918,2012-02-02 14:44:00.294000+01:00,Placeholder
9142,50000,205924,2012-02-02 15:50:12.867000+01:00,Placeholder
9143,50000,205927,2012-02-02 16:00:11.162000+01:00,Placeholder
9144,5000,205930,2012-02-02 16:02:28.621000+01:00,Placeholder
9145,6500,205933,2012-02-02 16:02:30.040000+01:00,Placeholder
9146,1000,205936,2012-02-02 16:04:38.546000+01:00,Placeholder
9147,5000,205939,2012-02-02 16:30:06.098000+01:00,Placeholder
9148,15000,205942,2012-02-02 16:33:12.188000+01:00,Placeholder
9149,15000,205945,2012-02-02 16:48:40.849000+01:00,Placeholder
9150,4000,205948,2012-02-02 16:53:49.551000+01:00,Placeholder
9151,4500,205951,2012-02-02 17:08:50.786000+01:00,Placeholder
9152,10000,205954,2012-02-02 17:10:28.511000+01:00,Placeholder
9153,5500,205957,2012-02-02 17:21:22.112000+01:00,Placeholder
9154,5000,205960,2012-02-02 17:35:18.180000+01:00,Placeholder
9155,10000,205963,2012-02-02 17:39:07.134000+01:00,Placeholder
9156,2000,205966,2012-02-02 17:42:12.242000+01:00,Placeholder
9157,13000,205969,2012-02-02 17:50:11.037000+01:00,Placeholder
9158,3000,205972,2012-02-02 17:59:51.850000+01:00,Placeholder
9159,2000,205975,2012-02-02 18:03:11.772000+01:00,Placeholder
9160,5000,205978,2012-02-02 18:13:08.248000+01:00,Placeholder
9161,6000,205981,2012-02-02 18:29:55.775000+01:00,Placeholder
9162,10000,205984,2012-02-02 18:32:49.647000+01:00,Placeholder
9163,8000,205987,2012-02-02 18:40:36.614000+01:00,Placeholder
9164,6000,205990,2012-02-02 18:49:01.023000+01:00,Placeholder
9165,2500,205993,2012-02-02 18:54:03.855000+01:00,Placeholder
9166,6500,205996,2012-02-02 19:06:13.041000+01:00,Placeholder
9167,7500,205999,2012-02-02 19:07:01.347000+01:00,Placeholder
9168,31000,206002,2012-02-02 19:07:48.582000+01:00,Placeholder
9169,25000,206005,2012-02-02 19:17:41.192000+01:00,Placeholder
9170,25000,206008,2012-02-02 19:28:48.699000+01:00,Placeholder
9171,3000,206011,2012-02-02 19:31:46.875000+01:00,Placeholder
9172,5000,206014,2012-02-02 19:32:21.205000+01:00,Placeholder
9173,20000,206017,2012-02-02 19:35:48.077000+01:00,Placeholder
9174,25000,206020,2012-02-02 19:48:49.062000+01:00,Placeholder
9175,6000,206023,2012-02-02 19:49:44.052000+01:00,Placeholder
9176,25000,206026,2012-02-02 20:19:56.647000+01:00,Placeholder
9177,6000,206029,2012-02-02 20:24:57.486000+01:00,Placeholder
9178,5000,206032,2012-02-02 20:41:49.480000+01:00,Placeholder
9179,7000,206035,2012-02-02 20:42:48.381000+01:00,Placeholder
9180,27000,206038,2012-02-02 20:44:40.307000+01:00,Placeholder
9181,5000,206041,2012-02-02 20:47:06.298000+01:00,Placeholder
9182,49000,206044,2012-02-02 20:52:19.085000+01:00,Placeholder
9183,7855,206050,2012-02-02 20:56:07.775000+01:00,Placeholder
9184,9000,206053,2012-02-02 21:00:22.928000+01:00,Placeholder
9185,27322,206056,2012-02-02 21:11:36.379000+01:00,Placeholder
9186,50000,206059,2012-02-02 21:12:46.038000+01:00,Placeholder
9187,20000,206062,2012-02-02 21:14:32.126000+01:00,Placeholder
9188,20000,206065,2012-02-02 21:14:48.123000+01:00,Placeholder
9189,15000,206068,2012-02-02 21:16:57.795000+01:00,Placeholder
9190,49250,206074,2012-02-02 21:25:40.426000+01:00,Placeholder
9191,25000,206077,2012-02-02 21:25:43.972000+01:00,Placeholder
9192,11000,206080,2012-02-02 21:26:09.104000+01:00,Placeholder
9193,7500,206083,2012-02-02 21:30:06.811000+01:00,Placeholder
9194,15000,206086,2012-02-02 21:39:45.482000+01:00,Placeholder
9195,12622,206089,2012-02-02 21:52:47.722000+01:00,Placeholder
9196,50000,206092,2012-02-02 21:54:50.104000+01:00,Placeholder
9197,10000,206102,2012-02-02 22:12:07.036000+01:00,Placeholder
9198,13000,206111,2012-02-02 22:24:23.845000+01:00,Placeholder
9199,12000,206114,2012-02-02 22:41:37.549000+01:00,Placeholder
9200,5000,206117,2012-02-02 22:52:22.369000+01:00,Placeholder
9201,10000,206120,2012-02-02 22:52:45.564000+01:00,Placeholder
9202,30000,206126,2012-02-02 22:59:51.827000+01:00,Placeholder
9203,5000,206129,2012-02-02 23:00:54.384000+01:00,Placeholder
9204,5000,206138,2012-02-03 00:27:36.854000+01:00,Placeholder
9205,50000,206144,2012-02-03 00:31:52.425000+01:00,Placeholder
9206,25000,206147,2012-02-03 02:05:52.168000+01:00,Placeholder
9207,35000,206150,2012-02-03 04:31:35.551000+01:00,Placeholder
9208,2500,206159,2012-02-03 06:09:03.147000+01:00,Placeholder
9209,5000,206165,2012-02-03 08:41:43.902000+01:00,Placeholder
9210,35000,206168,2012-02-03 09:09:07.411000+01:00,Placeholder
9211,10000,206171,2012-02-03 09:13:30.558000+01:00,Placeholder
9212,3000,206174,2012-02-03 09:19:51.283000+01:00,Placeholder
9213,7500,206177,2012-02-03 09:39:06.746000+01:00,Placeholder
9214,5000,206186,2012-02-03 10:15:40.280000+01:00,Placeholder
9215,3000,206189,2012-02-03 10:23:15.347000+01:00,Placeholder
9216,49000,206195,2012-02-03 10:36:16.813000+01:00,Placeholder
9217,25000,206198,2012-02-03 11:02:02.082000+01:00,Placeholder
9218,25000,206201,2012-02-03 11:29:07.576000+01:00,Placeholder
9219,12000,206204,2012-02-03 11:29:33.784000+01:00,Placeholder
9220,10000,206207,2012-02-03 11:42:11.569000+01:00,Placeholder
9221,14000,206210,2012-02-03 11:42:12.625000+01:00,Placeholder
9222,5000,206213,2012-02-03 11:45:19.376000+01:00,Placeholder
9223,2500,206216,2012-02-03 11:53:31.416000+01:00,Placeholder
9224,26775,206219,2012-02-03 11:57:37.012000+01:00,Placeholder
9225,5000,206225,2012-02-03 12:30:09.592000+01:00,Placeholder
9226,2000,206228,2012-02-03 12:31:29.104000+01:00,Placeholder
9227,11000,206231,2012-02-03 12:39:47.391000+01:00,Placeholder
9228,8000,206234,2012-02-03 12:43:19.180000+01:00,Placeholder
9229,7000,206237,2012-02-03 12:57:28.698000+01:00,Placeholder
9230,2500,206243,2012-02-03 13:19:27.229000+01:00,Placeholder
9231,50000,206246,2012-02-03 13:26:06.450000+01:00,Placeholder
9232,18500,206249,2012-02-03 14:16:52.648000+01:00,Placeholder
9233,5000,206252,2012-02-03 14:29:15.326000+01:00,Placeholder
9234,10000,206255,2012-02-03 14:29:25.883000+01:00,Placeholder
9235,7500,206258,2012-02-03 14:31:29.871000+01:00,Placeholder
9236,10000,206267,2012-02-03 15:05:14.667000+01:00,Placeholder
9237,20000,206270,2012-02-03 15:15:51.465000+01:00,Placeholder
9238,7500,206273,2012-02-03 15:19:34.009000+01:00,Placeholder
9239,16725,206276,2012-02-03 15:20:32.384000+01:00,Placeholder
9240,17500,206279,2012-02-03 15:23:51.229000+01:00,Placeholder
9241,3500,206282,2012-02-03 15:24:09.689000+01:00,Placeholder
9242,5000,206288,2012-02-03 15:57:18.984000+01:00,Placeholder
9243,4000,206291,2012-02-03 16:04:50.045000+01:00,Placeholder
9244,10000,206294,2012-02-03 16:11:55.444000+01:00,Placeholder
9245,5000,206297,2012-02-03 16:13:17.584000+01:00,Placeholder
9246,20000,206306,2012-02-03 16:26:32.813000+01:00,Placeholder
9247,22000,206312,2012-02-03 16:55:31.097000+01:00,Placeholder
9248,7000,206315,2012-02-03 17:04:58.182000+01:00,Placeholder
9249,5000,206318,2012-02-03 17:07:38.334000+01:00,Placeholder
9250,2000,206321,2012-02-03 17:08:39.200000+01:00,Placeholder
9251,2500,206324,2012-02-03 17:17:11.047000+01:00,Placeholder
9252,6000,206327,2012-02-03 17:23:41.949000+01:00,Placeholder
9253,2500,206330,2012-02-03 17:24:30.409000+01:00,Placeholder
9254,15000,206333,2012-02-03 17:43:51.563000+01:00,Placeholder
9255,30000,206336,2012-02-03 18:39:17.202000+01:00,Placeholder
9256,14000,206339,2012-02-03 18:40:38.135000+01:00,Placeholder
9257,10000,206342,2012-02-03 18:54:50.631000+01:00,Placeholder
9258,27472,206345,2012-02-03 18:58:49.482000+01:00,Placeholder
9259,15000,206348,2012-02-03 19:07:08.440000+01:00,Placeholder
9260,20000,206354,2012-02-03 19:51:39.130000+01:00,Placeholder
9261,8500,206360,2012-02-03 20:03:43.815000+01:00,Placeholder
9262,7500,206363,2012-02-03 20:38:52.001000+01:00,Placeholder
9263,7500,206366,2012-02-03 20:52:01.395000+01:00,Placeholder
9264,5000,206369,2012-02-03 20:57:06.044000+01:00,Placeholder
9265,30000,206375,2012-02-03 22:19:14.900000+01:00,Placeholder
9266,5000,206378,2012-02-03 22:28:53.706000+01:00,Placeholder
9267,5000,206381,2012-02-03 22:50:55.044000+01:00,Placeholder
9268,10000,206384,2012-02-03 23:12:22.687000+01:00,Placeholder
9269,5000,206387,2012-02-03 23:19:13.149000+01:00,Placeholder
9270,25000,206390,2012-02-03 23:37:24.777000+01:00,Placeholder
9271,1000,206393,2012-02-03 23:44:40.590000+01:00,Placeholder
9272,2000,206396,2012-02-04 00:05:35.348000+01:00,Placeholder
9273,30000,206399,2012-02-04 01:04:12.116000+01:00,Placeholder
9274,10000,206402,2012-02-04 01:14:28.469000+01:00,Placeholder
9275,4000,206405,2012-02-04 01:24:19.233000+01:00,Placeholder
9276,12500,206408,2012-02-04 08:50:07.936000+01:00,Placeholder
9277,25000,206411,2012-02-04 10:21:57.832000+01:00,Placeholder
9278,14000,206414,2012-02-04 11:23:02.417000+01:00,Placeholder
9279,9000,206417,2012-02-04 11:46:41.928000+01:00,Placeholder
9280,15000,206423,2012-02-04 12:20:51.945000+01:00,Placeholder
9281,10000,206426,2012-02-04 12:28:07.526000+01:00,Placeholder
9282,17500,206429,2012-02-04 12:47:29.042000+01:00,Placeholder
9283,16000,206432,2012-02-04 12:50:29.888000+01:00,Placeholder
9284,5000,206435,2012-02-04 12:55:22.393000+01:00,Placeholder
9285,5000,206438,2012-02-04 13:01:13.834000+01:00,Placeholder
9286,25000,206441,2012-02-04 13:09:37.920000+01:00,Placeholder
9287,34862,206444,2012-02-04 13:37:43.579000+01:00,Placeholder
9288,7000,206447,2012-02-04 13:52:09.068000+01:00,Placeholder
9289,6000,206450,2012-02-04 13:59:57.767000+01:00,Placeholder
9290,4000,206459,2012-02-04 14:34:05.032000+01:00,Placeholder
9291,7150,206462,2012-02-04 14:39:12.025000+01:00,Placeholder
9292,50000,206465,2012-02-04 15:03:43.730000+01:00,Placeholder
9293,20000,206468,2012-02-04 15:51:11.507000+01:00,Placeholder
9294,7500,206471,2012-02-04 16:13:58.058000+01:00,Placeholder
9295,20000,206474,2012-02-04 16:19:25.158000+01:00,Placeholder
9296,40000,206477,2012-02-04 16:20:33.527000+01:00,Placeholder
9297,5000,206480,2012-02-04 16:23:29.325000+01:00,Placeholder
9298,6000,206483,2012-02-04 16:24:17.515000+01:00,Placeholder
9299,4000,206486,2012-02-04 16:25:10.791000+01:00,Placeholder
9300,15000,206489,2012-02-04 16:40:06.469000+01:00,Placeholder
9301,15000,206492,2012-02-04 16:55:16.639000+01:00,Placeholder
9302,20000,206495,2012-02-04 17:13:52.464000+01:00,Placeholder
9303,50000,206498,2012-02-04 17:18:13.871000+01:00,Placeholder
9304,2500,206501,2012-02-04 18:06:22.537000+01:00,Placeholder
9305,12500,206504,2012-02-04 18:07:19.655000+01:00,Placeholder
9306,17500,206507,2012-02-04 18:26:28.344000+01:00,Placeholder
9307,25000,206513,2012-02-04 19:38:28.490000+01:00,Placeholder
9308,8000,206516,2012-02-04 19:46:03.442000+01:00,Placeholder
9309,20000,206519,2012-02-04 20:40:13.695000+01:00,Placeholder
9310,10000,206522,2012-02-04 20:43:09.321000+01:00,Placeholder
9311,11000,206525,2012-02-04 21:25:16.451000+01:00,Placeholder
9312,2500,206528,2012-02-04 21:55:49.226000+01:00,Placeholder
9313,9300,206531,2012-02-04 22:13:23.679000+01:00,Placeholder
9314,69000,206534,2012-02-04 23:19:16.988000+01:00,Placeholder
9315,10700,206537,2012-02-05 01:32:42.632000+01:00,Placeholder
9316,47822,206540,2012-02-05 06:58:30.455000+01:00,Placeholder
9317,50000,206543,2012-02-05 07:30:39.968000+01:00,Placeholder
9318,20000,206546,2012-02-05 08:56:26.138000+01:00,Placeholder
9319,15000,206549,2012-02-05 09:25:05.668000+01:00,Placeholder
9320,12000,206552,2012-02-05 09:41:43.745000+01:00,Placeholder
9321,1500,206555,2012-02-05 10:01:10.616000+01:00,Placeholder
9322,7500,206561,2012-02-05 10:05:46.406000+01:00,Placeholder
9323,15000,206570,2012-02-05 11:43:20.010000+01:00,Placeholder
9324,6000,206573,2012-02-05 12:38:43.609000+01:00,Placeholder
9325,11500,206576,2012-02-05 12:51:54.075000+01:00,Placeholder
9326,35000,206579,2012-02-05 13:02:06.942000+01:00,Placeholder
9327,3500,206582,2012-02-05 13:55:29.970000+01:00,Placeholder
9328,20000,206585,2012-02-05 13:56:21.992000+01:00,Placeholder
9329,50000,206588,2012-02-05 14:14:11.282000+01:00,Placeholder
9330,10000,206591,2012-02-05 14:16:14.325000+01:00,Placeholder
9331,10000,206594,2012-02-05 14:28:35.392000+01:00,Placeholder
