RequestedAmount,LoanGoal,ApplicationType,CASE_ID,time:timestamp
15000.0,Car,New credit,1223404910,2016-10-02 20:55:43.250000+00:00
17000.0,Car,New credit,183230419,2016-10-02 21:00:29.998000+00:00
15000.0,Existing loan takeover,New credit,364421559,2016-10-02 21:01:19.322000+00:00
27000.0,Home improvement,New credit,891038118,2016-10-02 21:07:56.938000+00:00
5000.0,"Other, see explanation",New credit,249685016,2016-10-02 21:23:45.235000+00:00
6000.0,"Other, see explanation",New credit,622068312,2016-10-02 22:14:33.158000+00:00
5000.0,Home improvement,New credit,1106177510,2016-10-03 05:57:03.919000+00:00
6000.0,Car,New credit,1651737074,2016-10-03 06:13:15.138000+00:00
15000.0,Home improvement,New credit,1124681080,2016-10-03 06:45:38.142000+00:00
15000.0,Home improvement,Limit raise,1237453984,2016-10-03 07:01:17.992000+00:00
15000.0,Car,New credit,1275065414,2016-10-03 07:03:11.388000+00:00
20000.0,Home improvement,New credit,588758280,2016-10-03 07:08:22.848000+00:00
25000.0,Car,New credit,154756601,2016-10-03 07:11:22.075000+00:00
18000.0,"Other, see explanation",New credit,1591765651,2016-10-03 07:11:38.265000+00:00
15000.0,"Other, see explanation",New credit,1096869611,2016-10-03 07:13:35.519000+00:00
6000.0,Home improvement,New credit,1785045761,2016-10-03 07:29:42.435000+00:00
0.0,Unknown,New credit,1941319860,2016-10-03 07:33:04.429000+00:00
5000.0,Home improvement,New credit,658069172,2016-10-03 07:33:29.715000+00:00
10000.0,Car,New credit,1087802012,2016-10-03 07:43:51.611000+00:00
0.0,Unknown,New credit,416086838,2016-10-03 07:47:16.231000+00:00
22000.0,Existing loan takeover,New credit,1820883466,2016-10-03 08:14:06.683000+00:00
18000.0,Caravan / Camper,New credit,1905113925,2016-10-03 08:14:47.882000+00:00
20000.0,Not speficied,New credit,1632318580,2016-10-03 08:29:59.018000+00:00
5000.0,"Other, see explanation",New credit,1770149012,2016-10-03 08:33:48.580000+00:00
7500.0,Motorcycle,New credit,2015161420,2016-10-03 08:36:01.751000+00:00
25000.0,Car,New credit,1826347954,2016-10-03 08:43:43.673000+00:00
50000.0,Car,New credit,339123431,2016-10-03 08:58:02.395000+00:00
0.0,Unknown,New credit,1503936617,2016-10-03 09:00:01.707000+00:00
8000.0,Home improvement,New credit,1125391545,2016-10-03 09:00:22.262000+00:00
25000.0,"Other, see explanation",Limit raise,1106610804,2016-10-03 09:17:16.113000+00:00
15000.0,Car,New credit,441890252,2016-10-03 09:24:21.350000+00:00
15000.0,Not speficied,New credit,998658106,2016-10-03 09:33:30.069000+00:00
6200.0,Existing loan takeover,New credit,252272828,2016-10-03 09:56:24.184000+00:00
7500.0,Car,New credit,1972164033,2016-10-03 09:59:25.419000+00:00
0.0,Existing loan takeover,New credit,652906703,2016-10-03 10:00:51.551000+00:00
9250.0,Car,New credit,110355063,2016-10-03 10:04:19.589000+00:00
0.0,Unknown,Limit raise,239377155,2016-10-03 10:04:27.245000+00:00
25000.0,Extra spending limit,Limit raise,253831222,2016-10-03 10:06:52.656000+00:00
50000.0,Car,Limit raise,1876138473,2016-10-03 10:11:01.290000+00:00
25000.0,Home improvement,New credit,1057881509,2016-10-03 10:13:02.537000+00:00
9000.0,Home improvement,Limit raise,1685581369,2016-10-03 10:13:46.420000+00:00
27500.0,Home improvement,New credit,189631764,2016-10-03 10:14:59.537000+00:00
5000.0,Car,New credit,186381818,2016-10-03 10:15:21.243000+00:00
6000.0,Home improvement,New credit,172659828,2016-10-03 10:15:29.997000+00:00
20000.0,Home improvement,Limit raise,884494590,2016-10-03 10:16:37.801000+00:00
41400.0,Existing loan takeover,New credit,1125299308,2016-10-03 10:19:31.189000+00:00
30000.0,"Other, see explanation",Limit raise,548042971,2016-10-03 10:19:51.702000+00:00
5000.0,Car,New credit,1282231634,2016-10-03 10:22:14.440000+00:00
0.0,Unknown,Limit raise,1594885806,2016-10-03 10:22:45.241000+00:00
7500.0,"Other, see explanation",New credit,1246865304,2016-10-03 10:26:13.011000+00:00
15000.0,Unknown,Limit raise,927699599,2016-10-03 10:28:56.130000+00:00
15000.0,Tax payments,Limit raise,603167283,2016-10-03 10:37:03.334000+00:00
29000.0,Home improvement,Limit raise,479403761,2016-10-03 10:42:55.499000+00:00
45000.0,Home improvement,Limit raise,903529535,2016-10-03 10:44:52.813000+00:00
0.0,Unknown,New credit,1578794672,2016-10-03 10:47:09.793000+00:00
30000.0,"Other, see explanation",Limit raise,1936831272,2016-10-03 10:47:33.497000+00:00
0.0,Home improvement,New credit,1215926156,2016-10-03 11:06:23.403000+00:00
60000.0,Home improvement,Limit raise,908451479,2016-10-03 11:06:39.700000+00:00
10000.0,Home improvement,Limit raise,1970071842,2016-10-03 11:08:12.904000+00:00
40000.0,Extra spending limit,Limit raise,1626417881,2016-10-03 11:09:54.240000+00:00
5500.0,Existing loan takeover,New credit,1379975984,2016-10-03 11:17:59.845000+00:00
9750.0,Car,New credit,1264806747,2016-10-03 11:24:53.833000+00:00
15000.0,"Other, see explanation",New credit,2124018291,2016-10-03 11:29:21.059000+00:00
5000.0,Existing loan takeover,New credit,1808600682,2016-10-03 11:39:36.842000+00:00
32000.0,Car,New credit,2134544778,2016-10-03 11:42:56.521000+00:00
24000.0,Existing loan takeover,New credit,1738448869,2016-10-03 11:49:44.830000+00:00
15000.0,Existing loan takeover,New credit,409937505,2016-10-03 11:54:41.032000+00:00
0.0,Unknown,New credit,1603745765,2016-10-03 12:15:34.830000+00:00
10000.0,Home improvement,New credit,599426245,2016-10-03 12:20:12.024000+00:00
6000.0,Car,New credit,445609887,2016-10-03 12:44:20.803000+00:00
15000.0,Home improvement,Limit raise,1989268764,2016-10-03 12:46:52.708000+00:00
0.0,Home improvement,New credit,9650923,2016-10-03 13:03:23.933000+00:00
5000.0,Car,New credit,1833582857,2016-10-03 13:10:05.752000+00:00
15000.0,Existing loan takeover,New credit,662773765,2016-10-03 13:10:16.982000+00:00
8000.0,Home improvement,New credit,419887392,2016-10-03 13:18:31.848000+00:00
18000.0,Car,New credit,520819518,2016-10-03 13:37:12.324000+00:00
12000.0,Car,New credit,2121005659,2016-10-03 13:42:52.484000+00:00
15000.0,Home improvement,New credit,1183954314,2016-10-03 13:49:09.294000+00:00
16000.0,Existing loan takeover,New credit,312953572,2016-10-03 13:49:26.423000+00:00
10000.0,Home improvement,New credit,535041048,2016-10-03 13:51:09.039000+00:00
12000.0,Existing loan takeover,New credit,1972637504,2016-10-03 14:06:31.961000+00:00
75000.0,"Other, see explanation",New credit,1618821415,2016-10-03 14:07:03.153000+00:00
5000.0,Existing loan takeover,New credit,1817080595,2016-10-03 14:17:29.391000+00:00
7500.0,Existing loan takeover,New credit,879553786,2016-10-03 14:19:00.173000+00:00
75000.0,Home improvement,New credit,418114262,2016-10-03 14:28:55.226000+00:00
35000.0,Existing loan takeover,New credit,194951101,2016-10-03 14:32:42.274000+00:00
15000.0,Home improvement,New credit,621575411,2016-10-03 14:34:37.457000+00:00
12750.0,Car,Limit raise,310339805,2016-10-03 14:49:25.634000+00:00
20000.0,"Other, see explanation",New credit,1968891746,2016-10-03 15:04:01.771000+00:00
0.0,"Other, see explanation",New credit,1071392906,2016-10-03 15:04:35.091000+00:00
15000.0,Car,New credit,1963846753,2016-10-03 15:39:55.367000+00:00
5000.0,Extra spending limit,New credit,1898457792,2016-10-03 15:48:30.330000+00:00
40000.0,Home improvement,New credit,2105014216,2016-10-03 15:55:33.090000+00:00
0.0,Home improvement,New credit,532737341,2016-10-03 16:08:47.337000+00:00
17500.0,Car,New credit,182815865,2016-10-03 16:31:04.570000+00:00
5000.0,Car,New credit,1894051107,2016-10-03 16:32:12.250000+00:00
15000.0,Existing loan takeover,New credit,1245298665,2016-10-03 16:35:42.496000+00:00
12000.0,Car,New credit,206222910,2016-10-03 16:46:52.541000+00:00
19000.0,Car,New credit,2076511986,2016-10-03 16:55:21.758000+00:00
25000.0,Home improvement,New credit,902707640,2016-10-03 16:55:46.509000+00:00
6000.0,Home improvement,New credit,1062777757,2016-10-03 16:59:20.903000+00:00
0.0,Unknown,New credit,874775780,2016-10-03 17:00:41.856000+00:00
5000.0,Existing loan takeover,New credit,179601498,2016-10-03 17:04:08.564000+00:00
23000.0,Existing loan takeover,New credit,578297393,2016-10-03 17:06:33.532000+00:00
12000.0,Car,New credit,19378013,2016-10-03 17:10:51.971000+00:00
30000.0,Car,New credit,355824775,2016-10-03 17:14:59.330000+00:00
10000.0,Car,New credit,301491472,2016-10-03 17:38:44.134000+00:00
0.0,Unknown,New credit,1894219989,2016-10-03 17:49:56.600000+00:00
12000.0,"Other, see explanation",Limit raise,892000631,2016-10-03 17:51:28.236000+00:00
15000.0,Car,New credit,512884075,2016-10-03 17:55:27.208000+00:00
15000.0,Home improvement,New credit,1886366008,2016-10-03 17:58:30.190000+00:00
25000.0,Home improvement,New credit,1966428897,2016-10-03 17:59:17.588000+00:00
7500.0,"Other, see explanation",New credit,1347122551,2016-10-03 18:04:24.377000+00:00
10500.0,Existing loan takeover,New credit,1452318915,2016-10-03 18:04:59.162000+00:00
9500.0,Car,New credit,1236064158,2016-10-03 18:07:23.341000+00:00
0.0,Unknown,New credit,1863583500,2016-10-03 18:07:25.842000+00:00
6000.0,Car,New credit,897350750,2016-10-03 18:12:41.453000+00:00
20000.0,Home improvement,New credit,1761167654,2016-10-03 18:18:07.314000+00:00
11000.0,Remaining debt home,New credit,1230677091,2016-10-03 18:24:36.208000+00:00
30000.0,"Other, see explanation",New credit,646831750,2016-10-03 18:25:45.262000+00:00
19000.0,Existing loan takeover,New credit,1259110417,2016-10-03 18:50:27.577000+00:00
6000.0,Home improvement,New credit,363517005,2016-10-03 18:52:15.742000+00:00
5000.0,Home improvement,New credit,359009725,2016-10-03 19:10:50.788000+00:00
10000.0,Home improvement,New credit,2023468525,2016-10-03 19:21:43.826000+00:00
7500.0,"Other, see explanation",New credit,723417034,2016-10-03 20:03:33.944000+00:00
15000.0,"Other, see explanation",New credit,1072700799,2016-10-03 20:16:21.305000+00:00
20000.0,Home improvement,New credit,1287599754,2016-10-03 20:17:36.113000+00:00
20000.0,Existing loan takeover,New credit,1879115572,2016-10-03 20:40:00.301000+00:00
12500.0,Home improvement,New credit,1380707551,2016-10-03 21:15:25.631000+00:00
15000.0,Not speficied,New credit,5188726,2016-10-03 21:41:44.668000+00:00
10000.0,Existing loan takeover,New credit,296496852,2016-10-03 21:50:06.261000+00:00
5500.0,Car,New credit,1140663211,2016-10-03 22:47:45.904000+00:00
5000.0,Extra spending limit,New credit,104045138,2016-10-04 00:00:33.501000+00:00
0.0,Unknown,New credit,283934839,2016-10-04 04:49:06.603000+00:00
35000.0,Home improvement,New credit,720568545,2016-10-04 04:54:58.360000+00:00
0.0,Unknown,New credit,362595912,2016-10-04 05:05:27.459000+00:00
6000.0,Caravan / Camper,Limit raise,1872835284,2016-10-04 06:29:41.003000+00:00
0.0,Home improvement,Limit raise,139023923,2016-10-04 06:31:36.137000+00:00
75000.0,Existing loan takeover,New credit,1140934167,2016-10-04 07:08:58.512000+00:00
7000.0,Car,New credit,174900979,2016-10-04 07:12:35.087000+00:00
23000.0,Existing loan takeover,New credit,604537136,2016-10-04 07:20:02.424000+00:00
35000.0,Home improvement,New credit,1495927013,2016-10-04 07:49:27.306000+00:00
15000.0,Car,New credit,1375985326,2016-10-04 07:53:55.934000+00:00
75000.0,Existing loan takeover,New credit,2074645598,2016-10-04 08:00:18.742000+00:00
35000.0,Existing loan takeover,New credit,144959075,2016-10-04 08:00:41.954000+00:00
22000.0,Existing loan takeover,New credit,326061420,2016-10-04 08:06:26.615000+00:00
13000.0,Home improvement,New credit,1718460500,2016-10-04 08:07:05.471000+00:00
5000.0,Home improvement,New credit,2034295537,2016-10-04 08:10:35.488000+00:00
25000.0,Existing loan takeover,New credit,436043028,2016-10-04 08:25:44.374000+00:00
10000.0,Home improvement,New credit,1349926412,2016-10-04 08:26:49.003000+00:00
0.0,Unknown,New credit,1710525140,2016-10-04 08:41:46.341000+00:00
50000.0,Existing loan takeover,New credit,127457405,2016-10-04 08:53:37.340000+00:00
25000.0,Car,New credit,652956366,2016-10-04 09:05:47.558000+00:00
20000.0,Car,New credit,151760649,2016-10-04 09:21:52.404000+00:00
10000.0,Unknown,New credit,62413562,2016-10-04 09:23:04.561000+00:00
60000.0,Home improvement,New credit,2147170228,2016-10-04 09:25:38.855000+00:00
0.0,"Other, see explanation",New credit,780118274,2016-10-04 09:46:25.715000+00:00
11000.0,Existing loan takeover,New credit,798879962,2016-10-04 09:47:02.232000+00:00
25000.0,Home improvement,New credit,474487263,2016-10-04 09:49:02.524000+00:00
15000.0,Existing loan takeover,Limit raise,1665438389,2016-10-04 09:53:20.608000+00:00
13000.0,Existing loan takeover,New credit,1871858135,2016-10-04 10:04:59.457000+00:00
5000.0,Car,New credit,1546747591,2016-10-04 10:08:57.963000+00:00
50000.0,Existing loan takeover,New credit,464957199,2016-10-04 10:11:02.815000+00:00
75000.0,Home improvement,New credit,1065401414,2016-10-04 10:13:15.792000+00:00
17000.0,Car,New credit,1905573407,2016-10-04 10:31:26.520000+00:00
12500.0,Existing loan takeover,New credit,661370338,2016-10-04 10:36:58.526000+00:00
25000.0,Existing loan takeover,New credit,438042117,2016-10-04 10:38:57.306000+00:00
0.0,Remaining debt home,New credit,299068395,2016-10-04 10:46:13.832000+00:00
7500.0,Home improvement,New credit,2136101614,2016-10-04 11:06:13.957000+00:00
15000.0,Car,New credit,579939266,2016-10-04 11:39:52.750000+00:00
26000.0,Existing loan takeover,Limit raise,761255267,2016-10-04 11:43:02.044000+00:00
5000.0,Car,New credit,2134267865,2016-10-04 11:45:24.187000+00:00
9000.0,Existing loan takeover,New credit,783880582,2016-10-04 11:54:13.708000+00:00
0.0,Unknown,New credit,1467101602,2016-10-04 12:05:26.633000+00:00
0.0,Unknown,New credit,424977058,2016-10-04 12:42:06.697000+00:00
47750.0,Car,New credit,2024680741,2016-10-04 12:47:37.490000+00:00
25000.0,Home improvement,Limit raise,1070132276,2016-10-04 12:50:41.543000+00:00
10000.0,Boat,New credit,2026841022,2016-10-04 13:07:17.840000+00:00
65000.0,Existing loan takeover,New credit,2087006463,2016-10-04 13:16:46.096000+00:00
10000.0,"Other, see explanation",New credit,1030645475,2016-10-04 13:21:47.520000+00:00
8000.0,Car,New credit,2033963946,2016-10-04 13:30:23.318000+00:00
0.0,Car,Limit raise,1473120087,2016-10-04 13:30:48.384000+00:00
5000.0,Extra spending limit,New credit,139153216,2016-10-04 13:35:06.420000+00:00
8750.0,Home improvement,Limit raise,634953014,2016-10-04 13:43:34.540000+00:00
0.0,Unknown,Limit raise,318775276,2016-10-04 13:47:26.680000+00:00
0.0,Unknown,Limit raise,2023813696,2016-10-04 13:54:31.065000+00:00
0.0,Unknown,New credit,139962321,2016-10-04 14:17:22.821000+00:00
5000.0,Car,New credit,1077448995,2016-10-04 14:27:48.289000+00:00
45400.0,Existing loan takeover,New credit,795113093,2016-10-04 14:29:01.861000+00:00
22500.0,Home improvement,Limit raise,1992927499,2016-10-04 14:37:23.187000+00:00
0.0,Unknown,New credit,1952006400,2016-10-04 14:42:14.709000+00:00
40000.0,Home improvement,Limit raise,1276705319,2016-10-04 14:44:09.831000+00:00
10000.0,"Other, see explanation",Limit raise,1626388432,2016-10-04 14:50:56.506000+00:00
22500.0,Existing loan takeover,New credit,1987590560,2016-10-04 14:58:36.541000+00:00
13000.0,Home improvement,New credit,601286059,2016-10-04 15:03:12.815000+00:00
5000.0,Home improvement,New credit,791089089,2016-10-04 15:08:45.743000+00:00
5600.0,Existing loan takeover,New credit,1384106962,2016-10-04 15:16:11.838000+00:00
15250.0,Not speficied,New credit,1763310451,2016-10-04 15:17:57.596000+00:00
45000.0,Home improvement,New credit,1613424845,2016-10-04 15:25:35.743000+00:00
10000.0,Home improvement,New credit,1963302945,2016-10-04 15:26:14.714000+00:00
25750.0,Car,New credit,596749181,2016-10-04 15:30:08.115000+00:00
10000.0,Existing loan takeover,New credit,1158820544,2016-10-04 15:59:55.528000+00:00
35000.0,"Other, see explanation",Limit raise,834541803,2016-10-04 16:02:36.817000+00:00
20000.0,Car,New credit,155736295,2016-10-04 16:05:11.066000+00:00
6250.0,Existing loan takeover,New credit,1436502383,2016-10-04 16:13:02.269000+00:00
6000.0,"Other, see explanation",New credit,121770332,2016-10-04 16:33:06.615000+00:00
5000.0,Home improvement,New credit,1193707095,2016-10-04 16:46:24.345000+00:00
5000.0,Home improvement,New credit,735837174,2016-10-04 16:59:20.355000+00:00
5000.0,Car,New credit,260257809,2016-10-04 17:23:38.484000+00:00
22700.0,Existing loan takeover,New credit,2055345764,2016-10-04 18:12:30.768000+00:00
10000.0,Home improvement,New credit,1383161121,2016-10-04 18:21:43.151000+00:00
56000.0,Existing loan takeover,New credit,1588316921,2016-10-04 18:27:42.233000+00:00
5000.0,Existing loan takeover,New credit,557390310,2016-10-04 18:29:21.898000+00:00
25000.0,Home improvement,New credit,696087080,2016-10-04 18:36:11.747000+00:00
23500.0,Car,New credit,1125350344,2016-10-04 19:03:00.392000+00:00
20000.0,Not speficied,New credit,1769939835,2016-10-04 19:06:49.348000+00:00
5000.0,"Other, see explanation",New credit,732381008,2016-10-04 19:15:27.840000+00:00
15000.0,"Other, see explanation",New credit,112115558,2016-10-04 19:24:46.150000+00:00
40000.0,Car,New credit,1166032926,2016-10-04 19:31:37.191000+00:00
10000.0,Home improvement,New credit,1802283850,2016-10-04 19:41:17.906000+00:00
15000.0,Existing loan takeover,New credit,828739470,2016-10-04 19:41:47.333000+00:00
7500.0,"Other, see explanation",New credit,327168432,2016-10-04 19:44:00.244000+00:00
25000.0,Existing loan takeover,New credit,112225006,2016-10-04 19:46:03.420000+00:00
15000.0,Existing loan takeover,New credit,1912132001,2016-10-04 21:18:39.792000+00:00
15000.0,Home improvement,New credit,1208543050,2016-10-04 21:21:00.569000+00:00
10000.0,Car,New credit,1042553173,2016-10-04 21:27:40.947000+00:00
20000.0,Home improvement,New credit,227170121,2016-10-04 21:30:10.926000+00:00
5000.0,Home improvement,New credit,993705404,2016-10-04 21:54:02.713000+00:00
12000.0,Existing loan takeover,New credit,1970302335,2016-10-04 22:08:38.371000+00:00
5000.0,Car,New credit,1945451645,2016-10-04 22:26:56.306000+00:00
7000.0,Home improvement,New credit,1250500817,2016-10-04 23:49:54.604000+00:00
5000.0,Home improvement,New credit,967486882,2016-10-05 05:54:20.061000+00:00
5000.0,Car,New credit,1258084186,2016-10-05 06:08:36.476000+00:00
5500.0,Home improvement,New credit,870000904,2016-10-05 06:37:40.132000+00:00
6000.0,Unknown,New credit,1400829990,2016-10-05 07:04:48.029000+00:00
52600.0,Existing loan takeover,New credit,1396434050,2016-10-05 07:36:47.173000+00:00
17500.0,"Other, see explanation",Limit raise,1615509090,2016-10-05 07:58:38.817000+00:00
10000.0,"Other, see explanation",New credit,33198689,2016-10-05 08:15:00.192000+00:00
20000.0,Existing loan takeover,New credit,2096669462,2016-10-05 08:21:42.279000+00:00
17000.0,Existing loan takeover,New credit,691940866,2016-10-05 08:23:42.608000+00:00
5000.0,Home improvement,New credit,1210140571,2016-10-05 08:31:20.006000+00:00
5000.0,Home improvement,New credit,971906635,2016-10-05 08:34:09.626000+00:00
25000.0,Existing loan takeover,New credit,1431000094,2016-10-05 08:42:37.969000+00:00
15000.0,Car,New credit,1922497660,2016-10-05 08:55:49.605000+00:00
5000.0,Tax payments,New credit,784244379,2016-10-05 08:59:00.630000+00:00
5000.0,"Other, see explanation",New credit,509693034,2016-10-05 09:03:17.839000+00:00
25000.0,"Other, see explanation",New credit,727229570,2016-10-05 09:05:24.396000+00:00
15000.0,Car,New credit,1735566698,2016-10-05 09:16:44.584000+00:00
12000.0,Car,New credit,1381887838,2016-10-05 09:25:47.189000+00:00
5000.0,Extra spending limit,New credit,171473969,2016-10-05 09:37:59.095000+00:00
7000.0,Extra spending limit,New credit,95311556,2016-10-05 09:57:40.457000+00:00
8000.0,Home improvement,New credit,540669440,2016-10-05 10:26:14.909000+00:00
0.0,Home improvement,New credit,317339492,2016-10-05 10:30:15.749000+00:00
0.0,Unknown,New credit,630422544,2016-10-05 10:45:44.874000+00:00
5000.0,Home improvement,New credit,94127270,2016-10-05 10:58:14.787000+00:00
5000.0,Car,New credit,1281884796,2016-10-05 11:15:01.767000+00:00
25000.0,Not speficied,New credit,923583802,2016-10-05 11:19:49.366000+00:00
7500.0,Car,New credit,633371797,2016-10-05 11:24:04.602000+00:00
10000.0,Existing loan takeover,New credit,1947593738,2016-10-05 11:32:06.587000+00:00
5000.0,Car,New credit,1496645833,2016-10-05 11:36:52.826000+00:00
20000.0,Car,New credit,1450319805,2016-10-05 11:37:51.741000+00:00
22250.0,Home improvement,New credit,1264902566,2016-10-05 11:47:47.542000+00:00
15000.0,Remaining debt home,New credit,1715884262,2016-10-05 11:52:16.231000+00:00
10000.0,"Other, see explanation",New credit,1750066014,2016-10-05 11:58:33.699000+00:00
10000.0,Home improvement,New credit,1828802183,2016-10-05 12:05:23.831000+00:00
8000.0,Extra spending limit,Limit raise,991756574,2016-10-05 12:12:08.039000+00:00
9750.0,Car,New credit,810348628,2016-10-05 12:17:55.783000+00:00
0.0,Home improvement,Limit raise,1256946882,2016-10-05 12:22:54.443000+00:00
11250.0,"Other, see explanation",New credit,863065095,2016-10-05 12:25:06.235000+00:00
15000.0,Home improvement,New credit,708279953,2016-10-05 12:31:33.259000+00:00
25000.0,"Other, see explanation",Limit raise,210546815,2016-10-05 12:39:49.011000+00:00
20000.0,Home improvement,Limit raise,492021644,2016-10-05 13:22:39.634000+00:00
7000.0,Home improvement,New credit,83968291,2016-10-05 13:29:12.791000+00:00
25000.0,Existing loan takeover,New credit,399934391,2016-10-05 13:29:42.684000+00:00
29500.0,Existing loan takeover,New credit,362543186,2016-10-05 13:30:15.225000+00:00
30000.0,Existing loan takeover,New credit,1784815865,2016-10-05 13:36:00.308000+00:00
20000.0,Home improvement,New credit,1960245250,2016-10-05 14:08:21.238000+00:00
35000.0,Remaining debt home,New credit,626884278,2016-10-05 14:27:00.023000+00:00
15000.0,Home improvement,Limit raise,1591164230,2016-10-05 14:34:45.665000+00:00
0.0,Unknown,New credit,1706313428,2016-10-05 14:37:48.854000+00:00
10000.0,Home improvement,New credit,1742443009,2016-10-05 14:37:51.382000+00:00
23500.0,Car,New credit,432430277,2016-10-05 14:52:58.440000+00:00
0.0,Existing loan takeover,New credit,1389708509,2016-10-05 15:05:01.295000+00:00
8400.0,Existing loan takeover,New credit,757682522,2016-10-05 15:13:16.353000+00:00
15000.0,Car,New credit,1191061971,2016-10-05 15:13:35.698000+00:00
25000.0,Car,New credit,757456984,2016-10-05 15:47:18.992000+00:00
75000.0,Home improvement,New credit,298129713,2016-10-05 16:07:23.369000+00:00
30000.0,"Other, see explanation",New credit,937946586,2016-10-05 16:11:12.187000+00:00
37000.0,Not speficied,New credit,1644851848,2016-10-05 16:33:55.370000+00:00
10000.0,Home improvement,New credit,859428294,2016-10-05 16:40:01.439000+00:00
23000.0,Existing loan takeover,Limit raise,543513898,2016-10-05 16:45:25.293000+00:00
17000.0,Not speficied,New credit,629693731,2016-10-05 17:07:06.006000+00:00
27000.0,Existing loan takeover,New credit,1705844076,2016-10-05 17:15:05.870000+00:00
27000.0,Home improvement,New credit,1375303300,2016-10-05 17:28:56.708000+00:00
10000.0,Home improvement,New credit,1017064738,2016-10-05 17:33:42.477000+00:00
0.0,Home improvement,Limit raise,1292033349,2016-10-05 17:43:01.047000+00:00
10000.0,Car,New credit,2105333511,2016-10-05 18:02:14.923000+00:00
0.0,Unknown,New credit,1403984783,2016-10-05 18:18:19.844000+00:00
5000.0,Home improvement,New credit,214453442,2016-10-05 18:21:59.429000+00:00
13500.0,Car,New credit,538816828,2016-10-05 18:23:52.662000+00:00
15000.0,Home improvement,New credit,1030639194,2016-10-05 18:27:58.772000+00:00
5000.0,Extra spending limit,New credit,706201656,2016-10-05 18:28:46.816000+00:00
9500.0,Car,New credit,200956558,2016-10-05 18:48:57.653000+00:00
6500.0,Car,New credit,328046969,2016-10-05 19:02:08.754000+00:00
20000.0,Home improvement,New credit,303703837,2016-10-05 19:17:10.398000+00:00
30000.0,Existing loan takeover,New credit,1753972754,2016-10-05 19:17:48.972000+00:00
10000.0,Car,New credit,2078582702,2016-10-05 19:17:57.783000+00:00
15000.0,Home improvement,New credit,1583297793,2016-10-05 19:23:13.568000+00:00
15000.0,Home improvement,New credit,379569745,2016-10-05 19:37:12.024000+00:00
11750.0,Existing loan takeover,New credit,1548060693,2016-10-05 21:30:26.288000+00:00
5000.0,Car,New credit,1333312143,2016-10-05 21:31:05.678000+00:00
5000.0,Car,New credit,1835712802,2016-10-06 07:08:41.499000+00:00
5000.0,Existing loan takeover,New credit,209962049,2016-10-06 07:20:41.275000+00:00
10000.0,Home improvement,New credit,218466154,2016-10-06 07:28:32.508000+00:00
14000.0,Car,New credit,330251746,2016-10-06 07:42:49.437000+00:00
6000.0,Car,New credit,105434976,2016-10-06 08:17:56.652000+00:00
50000.0,Home improvement,New credit,319847090,2016-10-06 08:20:29.056000+00:00
15000.0,Car,New credit,547720957,2016-10-06 08:34:54.003000+00:00
5000.0,Car,New credit,1866125313,2016-10-06 08:36:42.467000+00:00
5000.0,"Other, see explanation",New credit,539162249,2016-10-06 08:51:08.722000+00:00
10000.0,Home improvement,New credit,1536534288,2016-10-06 08:51:23.465000+00:00
45000.0,Home improvement,New credit,1920011483,2016-10-06 09:01:04.190000+00:00
5000.0,Car,New credit,1389044798,2016-10-06 09:05:15.253000+00:00
23000.0,Car,New credit,740320002,2016-10-06 09:17:10.451000+00:00
5000.0,Home improvement,New credit,1641565943,2016-10-06 09:22:38.282000+00:00
5000.0,Home improvement,New credit,2020541045,2016-10-06 09:35:23.316000+00:00
15000.0,Home improvement,New credit,1536568370,2016-10-06 09:36:46.584000+00:00
15000.0,Existing loan takeover,New credit,1751490782,2016-10-06 09:37:07.610000+00:00
25000.0,Extra spending limit,Limit raise,1824029008,2016-10-06 10:10:21.307000+00:00
30000.0,Existing loan takeover,New credit,1986790973,2016-10-06 10:13:39.421000+00:00
12500.0,Car,New credit,533206267,2016-10-06 10:19:24.334000+00:00
5000.0,Existing loan takeover,New credit,1260313275,2016-10-06 10:22:32.312000+00:00
26000.0,Existing loan takeover,New credit,567132779,2016-10-06 10:31:09.715000+00:00
20000.0,"Other, see explanation",New credit,1392867246,2016-10-06 10:49:48.233000+00:00
15000.0,Home improvement,New credit,1454220575,2016-10-06 11:07:43.209000+00:00
25000.0,Existing loan takeover,New credit,1577601300,2016-10-06 11:27:53.783000+00:00
25000.0,Home improvement,New credit,479645384,2016-10-06 11:43:52.103000+00:00
50000.0,"Other, see explanation",New credit,944752099,2016-10-06 11:56:56.495000+00:00
20000.0,Home improvement,New credit,1392174821,2016-10-06 12:04:36.107000+00:00
6000.0,Car,New credit,818535320,2016-10-06 12:05:20.289000+00:00
24100.0,"Other, see explanation",New credit,2036171309,2016-10-06 12:07:36.897000+00:00
5000.0,Car,New credit,519801050,2016-10-06 12:25:00.255000+00:00
50000.0,Home improvement,New credit,893661271,2016-10-06 12:35:51.932000+00:00
10000.0,Car,New credit,671639584,2016-10-06 12:39:18.954000+00:00
5000.0,Car,New credit,1274166676,2016-10-06 12:42:20.081000+00:00
14000.0,Car,New credit,1085277284,2016-10-06 13:05:03.383000+00:00
15000.0,Home improvement,New credit,1398266061,2016-10-06 13:23:17.031000+00:00
8000.0,"Other, see explanation",New credit,635576510,2016-10-06 13:24:42.316000+00:00
14000.0,Existing loan takeover,New credit,89852804,2016-10-06 13:29:33.386000+00:00
